,bead_diameter,fsa,nanoparticle_radius,chainlength,chain_density,coating_pattern,statepoint,status,sasa,signac_id,root
40fe71a0eec38c6ac85119572d4fb51a,0.6,0.5,2.5,10,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'40fe71a0eec38c6ac85119572d4fb51a-log_sasa': 1, '40fe71a0eec38c6ac85119572d4fb51a-equilibrate': 1, '40fe71a0eec38c6ac85119572d4fb51a-calc_sasa': 1, '40fe71a0eec38c6ac85119572d4fb51a-initialize': 1}",6.137165594,40fe71a0eec38c6ac85119572d4fb51a,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
41572b186e77f3ee6738ddf16db0f6b0,0.6,0.2,2.5,10,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'41572b186e77f3ee6738ddf16db0f6b0-log_sasa': 1, '41572b186e77f3ee6738ddf16db0f6b0-initialize': 1, '41572b186e77f3ee6738ddf16db0f6b0-calc_sasa': 1, '41572b186e77f3ee6738ddf16db0f6b0-equilibrate': 1}",2.887569554,41572b186e77f3ee6738ddf16db0f6b0,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
41601fbc7330401504e98785b9c9a3bc,0.6,0.2,2.5,11,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'41601fbc7330401504e98785b9c9a3bc-equilibrate': 1, '41601fbc7330401504e98785b9c9a3bc-initialize': 1, '41601fbc7330401504e98785b9c9a3bc-log_sasa': 1, '41601fbc7330401504e98785b9c9a3bc-calc_sasa': 1}",2.350483501,41601fbc7330401504e98785b9c9a3bc,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
41a6eb57967b50bf9cea85f2705699c5,0.6,0.65,2.5,8,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'41a6eb57967b50bf9cea85f2705699c5-initialize': 1, '41a6eb57967b50bf9cea85f2705699c5-calc_sasa': 1, '41a6eb57967b50bf9cea85f2705699c5-equilibrate': 1, '41a6eb57967b50bf9cea85f2705699c5-log_sasa': 1}",12.2662727,41a6eb57967b50bf9cea85f2705699c5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
41fac5aa7ef83d88808fa26654fc44d7,0.6,0.35,2.5,8,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'41fac5aa7ef83d88808fa26654fc44d7-initialize': 1, '41fac5aa7ef83d88808fa26654fc44d7-equilibrate': 1, '41fac5aa7ef83d88808fa26654fc44d7-calc_sasa': 1, '41fac5aa7ef83d88808fa26654fc44d7-log_sasa': 1}",2.681075723,41fac5aa7ef83d88808fa26654fc44d7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
42f38c05a8e93e75dd0a980ab9d2e343,0.6,0.45,2.5,7,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'42f38c05a8e93e75dd0a980ab9d2e343-calc_sasa': 1, '42f38c05a8e93e75dd0a980ab9d2e343-initialize': 1, '42f38c05a8e93e75dd0a980ab9d2e343-equilibrate': 1, '42f38c05a8e93e75dd0a980ab9d2e343-log_sasa': 1}",7.177877769,42f38c05a8e93e75dd0a980ab9d2e343,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
437102cb5b2817b4dc0b6619fe7cbbf0,0.6,0.3,2.5,5,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'437102cb5b2817b4dc0b6619fe7cbbf0-equilibrate': 1, '437102cb5b2817b4dc0b6619fe7cbbf0-calc_sasa': 1, '437102cb5b2817b4dc0b6619fe7cbbf0-log_sasa': 1, '437102cb5b2817b4dc0b6619fe7cbbf0-initialize': 1}",15.07102463,437102cb5b2817b4dc0b6619fe7cbbf0,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
43ff469765663e3c848583544d3d4d93,0.6,0.3,2.5,8,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'43ff469765663e3c848583544d3d4d93-log_sasa': 1, '43ff469765663e3c848583544d3d4d93-equilibrate': 1, '43ff469765663e3c848583544d3d4d93-calc_sasa': 1, '43ff469765663e3c848583544d3d4d93-initialize': 1}",2.411929615,43ff469765663e3c848583544d3d4d93,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4459bade3b417d160d488c5e1c236a29,0.6,0.15,2.5,5,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4459bade3b417d160d488c5e1c236a29-equilibrate': 1, '4459bade3b417d160d488c5e1c236a29-calc_sasa': 1, '4459bade3b417d160d488c5e1c236a29-log_sasa': 1, '4459bade3b417d160d488c5e1c236a29-initialize': 1}",4.036690445,4459bade3b417d160d488c5e1c236a29,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
44ea8d9c04a1ef3252ff43389a7310df,0.6,0.15,2.5,6,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'44ea8d9c04a1ef3252ff43389a7310df-equilibrate': 1, '44ea8d9c04a1ef3252ff43389a7310df-initialize': 1, '44ea8d9c04a1ef3252ff43389a7310df-log_sasa': 1, '44ea8d9c04a1ef3252ff43389a7310df-calc_sasa': 1}",0.944407492,44ea8d9c04a1ef3252ff43389a7310df,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
45d8ee4bbdf04f96e395d72dc2292f57,0.6,0.65,2.5,10,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'45d8ee4bbdf04f96e395d72dc2292f57-calc_sasa': 1, '45d8ee4bbdf04f96e395d72dc2292f57-log_sasa': 1, '45d8ee4bbdf04f96e395d72dc2292f57-equilibrate': 1, '45d8ee4bbdf04f96e395d72dc2292f57-initialize': 1}",7.341330757,45d8ee4bbdf04f96e395d72dc2292f57,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
46b1dea05718e0237ce947ef7dc5786f,0.6,0.65,2.5,6,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'46b1dea05718e0237ce947ef7dc5786f-log_sasa': 1, '46b1dea05718e0237ce947ef7dc5786f-equilibrate': 1, '46b1dea05718e0237ce947ef7dc5786f-calc_sasa': 1, '46b1dea05718e0237ce947ef7dc5786f-initialize': 1}",16.01422949,46b1dea05718e0237ce947ef7dc5786f,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
46cc8324f1f38ef55aede5e901d4b441,0.6,0.35,2.5,6,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'46cc8324f1f38ef55aede5e901d4b441-initialize': 1, '46cc8324f1f38ef55aede5e901d4b441-calc_sasa': 1, '46cc8324f1f38ef55aede5e901d4b441-log_sasa': 1, '46cc8324f1f38ef55aede5e901d4b441-equilibrate': 1}",7.90110075,46cc8324f1f38ef55aede5e901d4b441,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
473c4f4171110365829053c8979570cf,0.6,0.3,2.5,5,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'473c4f4171110365829053c8979570cf-calc_sasa': 1, '473c4f4171110365829053c8979570cf-log_sasa': 1, '473c4f4171110365829053c8979570cf-equilibrate': 1, '473c4f4171110365829053c8979570cf-initialize': 1}",9.26572216,473c4f4171110365829053c8979570cf,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
47efe13dabc97b543c5c60999f2e5cdd,0.6,0.3,2.5,8,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'47efe13dabc97b543c5c60999f2e5cdd-log_sasa': 1, '47efe13dabc97b543c5c60999f2e5cdd-initialize': 1, '47efe13dabc97b543c5c60999f2e5cdd-equilibrate': 1, '47efe13dabc97b543c5c60999f2e5cdd-calc_sasa': 1}",4.673516989,47efe13dabc97b543c5c60999f2e5cdd,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4909d9a1c70ee3dabcb5985d0b54de92,0.6,0.4,2.5,5,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'4909d9a1c70ee3dabcb5985d0b54de92-log_sasa': 1, '4909d9a1c70ee3dabcb5985d0b54de92-calc_sasa': 1, '4909d9a1c70ee3dabcb5985d0b54de92-equilibrate': 1, '4909d9a1c70ee3dabcb5985d0b54de92-initialize': 1}",10.55776951,4909d9a1c70ee3dabcb5985d0b54de92,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4a0983aee2090dc25b9066eb3f6c3467,0.6,0.5,2.5,6,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4a0983aee2090dc25b9066eb3f6c3467-calc_sasa': 1, '4a0983aee2090dc25b9066eb3f6c3467-log_sasa': 1, '4a0983aee2090dc25b9066eb3f6c3467-equilibrate': 1, '4a0983aee2090dc25b9066eb3f6c3467-initialize': 1}",12.68580551,4a0983aee2090dc25b9066eb3f6c3467,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4a981d0414c9c38e2190be8f3b18abb2,0.6,0.65,2.5,11,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'4a981d0414c9c38e2190be8f3b18abb2-log_sasa': 1, '4a981d0414c9c38e2190be8f3b18abb2-initialize': 1, '4a981d0414c9c38e2190be8f3b18abb2-equilibrate': 1, '4a981d0414c9c38e2190be8f3b18abb2-calc_sasa': 1}",10.96910583,4a981d0414c9c38e2190be8f3b18abb2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4ae22b93a19bc46fa845b7d6f6bcbf8b,0.6,0.65,2.5,11,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'4ae22b93a19bc46fa845b7d6f6bcbf8b-equilibrate': 1, '4ae22b93a19bc46fa845b7d6f6bcbf8b-log_sasa': 1, '4ae22b93a19bc46fa845b7d6f6bcbf8b-initialize': 1, '4ae22b93a19bc46fa845b7d6f6bcbf8b-calc_sasa': 1}",15.52137476,4ae22b93a19bc46fa845b7d6f6bcbf8b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4ae9058134a3d1b79c9898ebcbdf67c8,0.6,0.2,2.5,6,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4ae9058134a3d1b79c9898ebcbdf67c8-initialize': 1, '4ae9058134a3d1b79c9898ebcbdf67c8-equilibrate': 1, '4ae9058134a3d1b79c9898ebcbdf67c8-log_sasa': 1, '4ae9058134a3d1b79c9898ebcbdf67c8-calc_sasa': 1}",3.40033987,4ae9058134a3d1b79c9898ebcbdf67c8,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4b75dc28975c2de2a6c9c8aa994898b6,0.6,0.25,2.5,8,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'4b75dc28975c2de2a6c9c8aa994898b6-initialize': 1, '4b75dc28975c2de2a6c9c8aa994898b6-calc_sasa': 1, '4b75dc28975c2de2a6c9c8aa994898b6-log_sasa': 1, '4b75dc28975c2de2a6c9c8aa994898b6-equilibrate': 1}",4.552196689,4b75dc28975c2de2a6c9c8aa994898b6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4b8acd39e2ecdf68096c37db16f6b470,0.6,0.35,2.5,6,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'4b8acd39e2ecdf68096c37db16f6b470-log_sasa': 1, '4b8acd39e2ecdf68096c37db16f6b470-calc_sasa': 1, '4b8acd39e2ecdf68096c37db16f6b470-equilibrate': 1, '4b8acd39e2ecdf68096c37db16f6b470-initialize': 1}",10.2579027,4b8acd39e2ecdf68096c37db16f6b470,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4c977bb49d17db67e07282322a0fe925,0.6,0.45,2.5,8,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 24, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4c977bb49d17db67e07282322a0fe925-equilibrate': 1, '4c977bb49d17db67e07282322a0fe925-initialize': 1, '4c977bb49d17db67e07282322a0fe925-calc_sasa': 1, '4c977bb49d17db67e07282322a0fe925-log_sasa': 1}",7.57262393,4c977bb49d17db67e07282322a0fe925,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4e0abcd6c31862e619e91888d34e44a8,0.6,0.55,2.5,9,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'4e0abcd6c31862e619e91888d34e44a8-log_sasa': 1, '4e0abcd6c31862e619e91888d34e44a8-equilibrate': 1, '4e0abcd6c31862e619e91888d34e44a8-initialize': 1, '4e0abcd6c31862e619e91888d34e44a8-calc_sasa': 1}",6.388599586,4e0abcd6c31862e619e91888d34e44a8,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4e23343d908089e442fed1cc058db7fc,0.6,0.15,2.5,9,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4e23343d908089e442fed1cc058db7fc-log_sasa': 1, '4e23343d908089e442fed1cc058db7fc-calc_sasa': 1, '4e23343d908089e442fed1cc058db7fc-equilibrate': 1, '4e23343d908089e442fed1cc058db7fc-initialize': 1}",1.54746273,4e23343d908089e442fed1cc058db7fc,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4e49eb6d91c309a4c58abc3189d352f5,0.6,0.35,2.5,10,4,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 4.0, 'coating_pattern': 'bipolar'}","{'4e49eb6d91c309a4c58abc3189d352f5-log_sasa': 1, '4e49eb6d91c309a4c58abc3189d352f5-initialize': 1, '4e49eb6d91c309a4c58abc3189d352f5-equilibrate': 1, '4e49eb6d91c309a4c58abc3189d352f5-calc_sasa': 1}",3.080523908,4e49eb6d91c309a4c58abc3189d352f5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4e8d78636edf32316bf7b6c1294b9d81,0.6,0.45,2.5,11,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.45000000000000007, 'nanoparticle_radius': 2.5, 'chainlength': 33, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'4e8d78636edf32316bf7b6c1294b9d81-initialize': 1, '4e8d78636edf32316bf7b6c1294b9d81-equilibrate': 1, '4e8d78636edf32316bf7b6c1294b9d81-log_sasa': 1, '4e8d78636edf32316bf7b6c1294b9d81-calc_sasa': 1}",2.155122445,4e8d78636edf32316bf7b6c1294b9d81,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4f1b30daa5cd5bf9112464fa11c8e57b,0.6,0.15,2.5,10,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.15, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'4f1b30daa5cd5bf9112464fa11c8e57b-initialize': 1, '4f1b30daa5cd5bf9112464fa11c8e57b-log_sasa': 1, '4f1b30daa5cd5bf9112464fa11c8e57b-calc_sasa': 1, '4f1b30daa5cd5bf9112464fa11c8e57b-equilibrate': 1}",5.223945951,4f1b30daa5cd5bf9112464fa11c8e57b,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
4fac98fa10c561fde03b62611a7df692,0.6,0.3,2.5,10,3.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 3.5, 'coating_pattern': 'bipolar'}","{'4fac98fa10c561fde03b62611a7df692-log_sasa': 1, '4fac98fa10c561fde03b62611a7df692-calc_sasa': 1, '4fac98fa10c561fde03b62611a7df692-equilibrate': 1, '4fac98fa10c561fde03b62611a7df692-initialize': 1}",3.005851338,4fac98fa10c561fde03b62611a7df692,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
509c5ca43cc64f099330918f402eb8ca,0.6,0.2,2.5,9,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.2, 'nanoparticle_radius': 2.5, 'chainlength': 27, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'509c5ca43cc64f099330918f402eb8ca-calc_sasa': 1, '509c5ca43cc64f099330918f402eb8ca-log_sasa': 1, '509c5ca43cc64f099330918f402eb8ca-equilibrate': 1, '509c5ca43cc64f099330918f402eb8ca-initialize': 1}",5.962734566,509c5ca43cc64f099330918f402eb8ca,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
50b9162f21fcad6d68966b809aac00d0,0.6,0.5,2.5,5,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'50b9162f21fcad6d68966b809aac00d0-calc_sasa': 1, '50b9162f21fcad6d68966b809aac00d0-equilibrate': 1, '50b9162f21fcad6d68966b809aac00d0-initialize': 1, '50b9162f21fcad6d68966b809aac00d0-log_sasa': 1}",12.89736588,50b9162f21fcad6d68966b809aac00d0,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
5170636cf7127b04bace607beda35674,0.6,0.35,2.5,10,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.3500000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'5170636cf7127b04bace607beda35674-log_sasa': 1, '5170636cf7127b04bace607beda35674-equilibrate': 1, '5170636cf7127b04bace607beda35674-initialize': 1, '5170636cf7127b04bace607beda35674-calc_sasa': 1}",4.651583252,5170636cf7127b04bace607beda35674,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
519df359361ecd28462882b73a4ad918,0.6,0.5,2.5,6,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'519df359361ecd28462882b73a4ad918-calc_sasa': 1, '519df359361ecd28462882b73a4ad918-initialize': 1, '519df359361ecd28462882b73a4ad918-equilibrate': 1, '519df359361ecd28462882b73a4ad918-log_sasa': 1}",9.075960693,519df359361ecd28462882b73a4ad918,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
51d7b07317d327ffaba096910c86478f,0.6,0.4,2.5,5,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'51d7b07317d327ffaba096910c86478f-calc_sasa': 1, '51d7b07317d327ffaba096910c86478f-equilibrate': 1, '51d7b07317d327ffaba096910c86478f-log_sasa': 1, '51d7b07317d327ffaba096910c86478f-initialize': 1}",8.495850191,51d7b07317d327ffaba096910c86478f,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
52616e36d5f5c28fa0864e60e262f5a5,0.6,0.4,2.5,7,3,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.40000000000000013, 'nanoparticle_radius': 2.5, 'chainlength': 21, 'chain_density': 3.0, 'coating_pattern': 'bipolar'}","{'52616e36d5f5c28fa0864e60e262f5a5-calc_sasa': 1, '52616e36d5f5c28fa0864e60e262f5a5-equilibrate': 1, '52616e36d5f5c28fa0864e60e262f5a5-log_sasa': 1, '52616e36d5f5c28fa0864e60e262f5a5-initialize': 1}",7.978099384,52616e36d5f5c28fa0864e60e262f5a5,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
543d04b69896c3041f08b4194be327c7,0.6,0.5,2.5,6,4.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 4.5, 'coating_pattern': 'bipolar'}","{'543d04b69896c3041f08b4194be327c7-calc_sasa': 1, '543d04b69896c3041f08b4194be327c7-equilibrate': 1, '543d04b69896c3041f08b4194be327c7-log_sasa': 1, '543d04b69896c3041f08b4194be327c7-initialize': 1}",10.09037973,543d04b69896c3041f08b4194be327c7,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
5495ecea96cd81760048aa62f5658fb2,0.6,0.3,2.5,6,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.30000000000000004, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'5495ecea96cd81760048aa62f5658fb2-equilibrate': 1, '5495ecea96cd81760048aa62f5658fb2-calc_sasa': 1, '5495ecea96cd81760048aa62f5658fb2-log_sasa': 1, '5495ecea96cd81760048aa62f5658fb2-initialize': 1}",8.541141911,5495ecea96cd81760048aa62f5658fb2,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
5654081955659708391efbfb928e05d1,0.6,0.25,2.5,5,2.5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.25, 'nanoparticle_radius': 2.5, 'chainlength': 15, 'chain_density': 2.5, 'coating_pattern': 'bipolar'}","{'5654081955659708391efbfb928e05d1-calc_sasa': 1, '5654081955659708391efbfb928e05d1-equilibrate': 1, '5654081955659708391efbfb928e05d1-log_sasa': 1, '5654081955659708391efbfb928e05d1-initialize': 1}",9.136578445,5654081955659708391efbfb928e05d1,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
56656611ac9d8cb077cbe8c6d0b6cac6,0.6,0.55,2.5,6,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'56656611ac9d8cb077cbe8c6d0b6cac6-initialize': 1, '56656611ac9d8cb077cbe8c6d0b6cac6-equilibrate': 1, '56656611ac9d8cb077cbe8c6d0b6cac6-calc_sasa': 1, '56656611ac9d8cb077cbe8c6d0b6cac6-log_sasa': 1}",20.09337433,56656611ac9d8cb077cbe8c6d0b6cac6,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
5684eafc2212a164d3753fbb36fc9e78,0.6,0.5,2.5,10,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5000000000000001, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'5684eafc2212a164d3753fbb36fc9e78-equilibrate': 1, '5684eafc2212a164d3753fbb36fc9e78-log_sasa': 1, '5684eafc2212a164d3753fbb36fc9e78-initialize': 1, '5684eafc2212a164d3753fbb36fc9e78-calc_sasa': 1}",12.07644484,5684eafc2212a164d3753fbb36fc9e78,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
56f7a63cfed32a858d7db13ea42f2250,0.6,0.6,2.5,6,2,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.6000000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 18, 'chain_density': 2.0, 'coating_pattern': 'bipolar'}","{'56f7a63cfed32a858d7db13ea42f2250-calc_sasa': 1, '56f7a63cfed32a858d7db13ea42f2250-equilibrate': 1, '56f7a63cfed32a858d7db13ea42f2250-initialize': 1, '56f7a63cfed32a858d7db13ea42f2250-log_sasa': 1}",22.18304218,56f7a63cfed32a858d7db13ea42f2250,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
576321c96962a8e1bcc9f7e0b8de336e,0.6,0.55,2.5,10,5,bipolar,"{'bead_diameter': 0.6, 'fsa': 0.5500000000000002, 'nanoparticle_radius': 2.5, 'chainlength': 30, 'chain_density': 5.0, 'coating_pattern': 'bipolar'}","{'576321c96962a8e1bcc9f7e0b8de336e-log_sasa': 1, '576321c96962a8e1bcc9f7e0b8de336e-equilibrate': 1, '576321c96962a8e1bcc9f7e0b8de336e-initialize': 1, '576321c96962a8e1bcc9f7e0b8de336e-calc_sasa': 1}",5.195447779,576321c96962a8e1bcc9f7e0b8de336e,/Volumes/Backup_8TB_drive_2/tethered-nanoparticles/tnp-screening-single/workspace
